100位	72,019,207 pt
	1位	78,135,247 pt
10位	53,660,120 pt
	11位	52,357,083 pt
20位	35,977,101 pt
※11/02 20:16 集計時点 BYそくどん


100位	9,480,016 pt
500位	867,537 pt
1200位	177,280 pt
1300位	152,566 pt
1000位	255,456 pt
	1位	78,135,247 pt
10位	53,458,711 pt
	11位	52,357,083 pt
20位	35,977,101 pt
※11/02 20:15 集計時点 BYそくどん


100位	9,161,447 pt
100位	9,161,447 pt
1200位	173,003 pt
1300位	150,873 pt
1000位	249,744 pt
	1位	78,092,590 pt
10位	52,367,188 pt
	11位	52,356,811 pt
20位	35,977,101 pt
※11/02 20:13 集計時点 BYそくどん


100位	9,023,338 pt
500位	822,123 pt
1200位	169,104 pt
1300位	148,921 pt
1000位	247,709 pt
	1位	78,092,590 pt
10位	52,367,188 pt
	11位	49,666,325 pt
20位	35,880,153 pt
※11/02 20:11 集計時点 BYそくどん


100位	9,023,338 pt
500位	813,528 pt
1200位	166,723 pt
1300位	148,003 pt
1000位	244,732 pt
	1位	78,092,590 pt
10位	52,353,795 pt
	11位	49,666,325 pt
20位	35,040,063 pt
※11/02 20:10 集計時点 BYそくどん


100位	9,023,338 pt
500位	813,528 pt
1200位	166,723 pt
1300位	147,660 pt
1000位	244,732 pt
	1位	78,092,590 pt
10位	52,353,795 pt
	11位	49,666,325 pt
20位	34,756,527 pt
※11/02 20:09 集計時点 BYそくどん


100位	8,799,924 pt
500位	780,723 pt
1200位	162,367 pt
1300位	146,154 pt
1000位	238,897 pt
	1位	78,092,590 pt
10位	52,353,591 pt
	11位	49,666,325 pt
20位	34,756,527 pt
※11/02 20:08 集計時点 BYそくどん


100位	8,393,368 pt
500位	775,742 pt
1200位	160,332 pt
1300位	144,875 pt
1000位	229,123 pt
	1位	78,081,616 pt
10位	52,353,455 pt
	11位	49,666,325 pt
20位	33,360,609 pt
※11/02 20:06 集計時点 BYそくどん


100位	7,943,117 pt
500位	750,669 pt
1200位	157,541 pt
1300位	143,938 pt
1000位	228,610 pt
	1位	78,081,276 pt
10位	51,283,335 pt
	11位	49,666,325 pt
20位	31,949,532 pt
※11/02 20:05 集計時点 BYそくどん


100位	7,943,117 pt
1200位	154,724 pt
1300位	142,989 pt
1000位	222,693 pt
	1位	78,080,224 pt
10位	51,283,335 pt
	11位	49,666,325 pt
20位	31,867,624 pt
※11/02 20:03 集計時点 BYそくどん


100位	7,762,622 pt
500位	713,167 pt
1200位	152,500 pt
1300位	140,885 pt
1000位	214,275 pt
	1位	78,080,224 pt
10位	51,283,335 pt
	11位	49,666,325 pt
20位	31,863,645 pt
※11/02 20:01 集計時点 BYそくどん


100位	7,762,622 pt
500位	697,687 pt
1200位	151,630 pt
1300位	139,669 pt
1000位	213,164 pt
	1位	78,080,224 pt
10位	51,283,335 pt
	11位	49,666,325 pt
20位	31,397,268 pt
※11/02 20:00 集計時点 BYそくどん


100位	7,762,622 pt
500位	697,687 pt
1200位	151,630 pt
1300位	139,669 pt
1000位	213,164 pt
	1位	78,080,224 pt
10位	51,283,335 pt
	11位	49,666,325 pt
20位	31,397,268 pt
※11/02 20:00 集計時点 BYそくどん


100位	7,762,622 pt
500位	694,416 pt
1200位	151,437 pt
1300位	138,938 pt
1000位	212,188 pt
	1位	78,076,764 pt
10位	51,283,335 pt
	11位	49,666,325 pt
20位	31,380,014 pt
※11/02 19:59 集計時点 BYそくどん


100位	7,762,622 pt
500位	690,189 pt
1200位	151,356 pt
1300位	138,862 pt
1000位	208,178 pt
	1位	78,073,304 pt
10位	51,283,335 pt
	11位	49,666,325 pt
20位	30,790,574 pt
※11/02 19:57 集計時点 BYそくどん


100位	7,762,622 pt
500位	689,575 pt
1200位	150,426 pt
1300位	138,053 pt
1000位	208,178 pt
	1位	78,056,004 pt
10位	51,168,247 pt
	11位	49,666,325 pt
20位	30,790,574 pt
※11/02 19:56 集計時点 BYそくどん


100位	7,678,578 pt
500位	669,709 pt
1200位	148,839 pt
1300位	136,852 pt
1000位	202,659 pt
	1位	78,024,864 pt
10位	48,904,942 pt
	11位	48,151,652 pt
20位	30,699,242 pt
※11/02 19:55 集計時点 BYそくどん


100位	7,637,224 pt
500位	651,852 pt
1200位	147,304 pt
1300位	135,611 pt
1000位	197,683 pt
	1位	77,998,364 pt
10位	48,904,942 pt
	11位	44,020,868 pt
20位	30,699,242 pt
※11/02 19:53 集計時点 BYそくどん


100位	7,532,189 pt
500位	634,225 pt
1200位	146,142 pt
1300位	134,661 pt
1000位	194,391 pt
	1位	77,990,764 pt
10位	48,369,882 pt
	11位	44,020,868 pt
20位	30,607,910 pt
※11/02 19:51 集計時点 BYそくどん


100位	7,341,516 pt
500位	631,884 pt
1200位	145,452 pt
1300位	133,581 pt
1000位	192,577 pt
	1位	77,988,484 pt
10位	46,561,379 pt
	11位	44,020,868 pt
20位	30,226,070 pt
※11/02 19:50 集計時点 BYそくどん


100位	7,341,516 pt
500位	623,639 pt
1200位	145,041 pt
1300位	133,068 pt
1000位	190,075 pt
	1位	77,988,484 pt
10位	46,561,379 pt
	11位	44,020,868 pt
20位	30,148,670 pt
※11/02 19:49 集計時点 BYそくどん


100位	7,341,516 pt
500位	623,639 pt
1200位	144,038 pt
1300位	132,733 pt
1000位	186,960 pt
	1位	77,988,348 pt
10位	46,240,343 pt
	11位	44,020,868 pt
20位	30,148,670 pt
※11/02 19:48 集計時点 BYそくどん


100位	7,341,516 pt
500位	622,823 pt
1200位	143,454 pt
1300位	132,186 pt
1000位	183,959 pt
	1位	77,986,366 pt
10位	44,020,868 pt
	11位	43,859,324 pt
20位	29,883,643 pt
※11/02 19:46 集計時点 BYそくどん


100位	7,285,938 pt
500位	610,637 pt
1200位	143,356 pt
1300位	131,994 pt
1000位	182,128 pt
	1位	77,986,230 pt
10位	43,859,324 pt
	11位	43,550,015 pt
20位	29,348,583 pt
※11/02 19:45 集計時点 BYそくどん


100位	7,271,551 pt
500位	608,969 pt
1200位	141,634 pt
1300位	130,687 pt
1000位	181,614 pt
	1位	77,985,368 pt
10位	43,859,324 pt
	11位	43,548,339 pt
20位	29,162,663 pt
※11/02 19:43 集計時点 BYそくどん


100位	7,271,551 pt
500位	590,270 pt
1200位	139,720 pt
1300位	129,559 pt
1000位	178,053 pt
	1位	77,984,252 pt
10位	43,546,161 pt
	11位	42,302,298 pt
20位	28,726,340 pt
※11/02 19:41 集計時点 BYそくどん


100位	7,271,551 pt
500位	590,270 pt
1200位	139,305 pt
1300位	129,301 pt
1000位	177,076 pt
	1位	77,984,252 pt
10位	43,545,821 pt
	11位	41,398,045 pt
20位	28,722,534 pt
※11/02 19:40 集計時点 BYそくどん


100位	7,271,551 pt
500位	590,270 pt
1200位	138,634 pt
1300位	128,748 pt
1000位	176,193 pt
	1位	77,984,252 pt
10位	43,545,821 pt
	11位	41,398,045 pt
20位	28,722,534 pt
※11/02 19:39 集計時点 BYそくどん


100位	7,065,561 pt
500位	583,831 pt
1200位	138,634 pt
1300位	128,748 pt
1000位	175,179 pt
	1位	77,983,630 pt
10位	43,321,095 pt
	11位	41,398,045 pt
20位	28,722,534 pt
※11/02 19:38 集計時点 BYそくどん


100位	7,039,563 pt
500位	575,006 pt
1200位	137,855 pt
1300位	127,333 pt
1000位	171,912 pt
	1位	77,983,290 pt
10位	42,796,736 pt
	11位	40,499,143 pt
20位	28,179,007 pt
※11/02 19:36 集計時点 BYそくどん


100位	7,039,563 pt
500位	558,537 pt
1200位	136,528 pt
1300位	126,685 pt
1000位	170,557 pt
	1位	77,981,624 pt
10位	42,063,703 pt
	11位	38,626,431 pt
20位	27,915,823 pt
※11/02 19:35 集計時点 BYそくどん


100位	7,039,563 pt
500位	554,543 pt
1200位	135,647 pt
1300位	125,730 pt
1000位	167,695 pt
	1位	77,980,920 pt
10位	41,528,643 pt
	11位	38,626,431 pt
20位	27,915,823 pt
※11/02 19:33 集計時点 BYそくどん


100位	6,983,962 pt
500位	534,985 pt
1200位	133,582 pt
1300位	124,719 pt
1000位	166,038 pt
	1位	77,980,030 pt
10位	41,509,683 pt
	11位	37,965,022 pt
20位	27,915,823 pt
※11/02 19:31 集計時点 BYそくどん


100位	6,983,962 pt
500位	529,920 pt
1200位	133,068 pt
1300位	124,173 pt
1000位	164,365 pt
	1位	77,979,430 pt
10位	40,905,065 pt
	11位	37,965,022 pt
20位	27,915,823 pt
※11/02 19:30 集計時点 BYそくどん


100位	6,947,653 pt
500位	528,655 pt
1200位	132,637 pt
1300位	123,519 pt
1000位	162,428 pt
	1位	77,979,430 pt
10位	40,097,124 pt
	11位	37,965,022 pt
20位	27,915,823 pt
※11/02 19:29 集計時点 BYそくどん


100位	6,932,934 pt
500位	525,134 pt
1200位	132,020 pt
1300位	123,018 pt
1000位	159,905 pt
	1位	77,979,430 pt
10位	40,065,020 pt
	11位	37,965,022 pt
20位	27,915,823 pt
※11/02 19:28 集計時点 BYそくどん


100位	6,821,423 pt
500位	509,976 pt
1200位	130,454 pt
1300位	121,407 pt
1000位	154,970 pt
	1位	77,979,430 pt
10位	39,069,807 pt
	11位	37,280,280 pt
20位	27,915,823 pt
※11/02 19:26 集計時点 BYそくどん


100位	6,821,423 pt
500位	506,302 pt
1200位	129,905 pt
1300位	121,013 pt
1000位	153,964 pt
	1位	77,979,430 pt
10位	38,818,328 pt
	11位	37,279,352 pt
20位	27,915,823 pt
※11/02 19:25 集計時点 BYそくどん


100位	6,821,423 pt
500位	505,762 pt
1200位	128,562 pt
1300位	119,976 pt
1000位	151,478 pt
	1位	77,979,430 pt
10位	38,390,280 pt
	11位	37,265,638 pt
20位	27,915,823 pt
※11/02 19:23 集計時点 BYそくどん


100位	6,578,512 pt
500位	498,413 pt
1200位	127,284 pt
1300位	118,783 pt
1000位	149,921 pt
	1位	77,979,430 pt
10位	37,887,323 pt
	11位	37,265,094 pt
20位	27,915,823 pt
※11/02 19:21 集計時点 BYそくどん


100位	6,501,382 pt
500位	498,381 pt
1200位	126,658 pt
1300位	118,561 pt
1000位	149,228 pt
	1位	77,979,430 pt
10位	37,203,808 pt
	11位	37,079,381 pt
20位	27,915,823 pt
※11/02 19:20 集計時点 BYそくどん


100位	6,458,308 pt
500位	493,583 pt
1200位	125,688 pt
1300位	118,344 pt
1000位	147,685 pt
	1位	77,979,430 pt
10位	37,079,381 pt
	11位	36,133,688 pt
20位	27,632,240 pt
※11/02 19:19 集計時点 BYそくどん


100位	6,458,308 pt
500位	493,369 pt
1200位	125,388 pt
1300位	118,344 pt
1000位	147,368 pt
	1位	77,979,430 pt
10位	36,522,918 pt
	11位	36,133,688 pt
20位	27,632,240 pt
※11/02 19:18 集計時点 BYそくどん


100位	6,148,500 pt
500位	482,307 pt
1200位	124,637 pt
1300位	116,951 pt
1000位	146,211 pt
	1位	77,979,430 pt
10位	34,530,047 pt
	11位	33,301,767 pt
20位	27,632,104 pt
※11/02 19:16 集計時点 BYそくどん


100位	6,146,148 pt
500位	479,872 pt
1200位	123,631 pt
1300位	116,485 pt
1000位	144,817 pt
	1位	77,979,430 pt
10位	34,530,047 pt
	11位	32,087,989 pt
20位	26,220,219 pt
※11/02 19:15 集計時点 BYそくどん


100位	6,146,148 pt
1200位	121,465 pt
1300位	115,886 pt
1000位	143,356 pt
	1位	77,979,430 pt
10位	34,523,600 pt
	11位	32,087,989 pt
20位	26,220,219 pt
※11/02 19:13 集計時点 BYそくどん


100位	6,054,980 pt
500位	464,635 pt
1200位	119,925 pt
1300位	115,703 pt
1000位	140,784 pt
	1位	77,979,430 pt
10位	34,523,600 pt
	11位	31,451,267 pt
20位	23,485,916 pt
※11/02 19:11 集計時点 BYそくどん


100位	6,046,297 pt
500位	463,520 pt
1200位	119,777 pt
1300位	114,809 pt
1000位	140,499 pt
	1位	77,636,991 pt
10位	34,277,472 pt
	11位	30,916,206 pt
20位	23,485,916 pt
※11/02 19:10 集計時点 BYそくどん


100位	5,938,288 pt
500位	462,860 pt
1200位	119,777 pt
1300位	112,725 pt
1000位	140,499 pt
	1位	77,636,991 pt
10位	34,277,472 pt
	11位	30,845,664 pt
20位	22,564,578 pt
※11/02 19:09 集計時点 BYそくどん


100位	5,760,860 pt
500位	452,974 pt
1200位	119,493 pt
1300位	112,725 pt
1000位	139,110 pt
	1位	77,636,991 pt
10位	32,852,815 pt
	11位	30,845,664 pt
20位	22,532,320 pt
※11/02 19:08 集計時点 BYそくどん


100位	5,658,767 pt
500位	444,486 pt
1200位	118,546 pt
1300位	108,263 pt
1000位	137,017 pt
	1位	77,636,991 pt
10位	31,880,054 pt
	11位	30,845,664 pt
20位	22,282,573 pt
※11/02 19:06 集計時点 BYそくどん


100位	5,600,669 pt
500位	434,638 pt
1200位	117,731 pt
1300位	105,946 pt
1000位	134,935 pt
	1位	77,636,991 pt
10位	31,880,054 pt
	11位	30,845,664 pt
20位	22,282,573 pt
※11/02 19:05 集計時点 BYそくどん


100位	5,441,911 pt
500位	429,069 pt
1200位	116,483 pt
1300位	100,999 pt
1000位	133,500 pt
	1位	77,241,046 pt
10位	31,880,054 pt
	11位	30,845,664 pt
20位	22,282,573 pt
※11/02 19:03 集計時点 BYそくどん


100位	5,327,688 pt
500位	400,054 pt
1200位	115,703 pt
1300位	96,597 pt
1000位	131,708 pt
	1位	77,241,046 pt
10位	31,878,958 pt
	11位	30,845,664 pt
20位	22,282,573 pt
※11/02 19:01 集計時点 BYそくどん


100位	5,306,211 pt
500位	396,565 pt
1200位	115,467 pt
1300位	94,839 pt
1000位	130,132 pt
	1位	76,877,205 pt
10位	31,878,958 pt
	11位	30,845,664 pt
20位	22,282,573 pt
※11/02 19:00 集計時点 BYそくどん


100位	5,306,211 pt
500位	394,367 pt
1200位	115,467 pt
1300位	93,199 pt
1000位	129,744 pt
	1位	76,877,205 pt
10位	31,838,984 pt
	11位	30,845,664 pt
20位	22,282,573 pt
※11/02 18:59 集計時点 BYそくどん


100位	5,306,211 pt
500位	387,805 pt
1200位	112,725 pt
1300位	93,199 pt
1000位	128,253 pt
	1位	76,877,205 pt
10位	31,838,984 pt
	11位	29,349,198 pt
20位	22,282,573 pt
※11/02 18:58 集計時点 BYそくどん


100位	5,185,283 pt
500位	384,507 pt
1200位	106,224 pt
1300位	86,914 pt
1000位	127,133 pt
	1位	76,497,312 pt
10位	30,845,664 pt
	11位	27,095,388 pt
20位	21,817,079 pt
※11/02 18:56 集計時点 BYそくどん


100位	5,157,090 pt
500位	373,438 pt
1200位	104,695 pt
1300位	85,907 pt
1000位	126,500 pt
	1位	76,164,924 pt
10位	29,340,855 pt
	11位	27,095,388 pt
20位	20,441,865 pt
※11/02 18:55 集計時点 BYそくどん


100位	5,006,011 pt
500位	369,136 pt
1200位	103,163 pt
1300位	84,113 pt
1000位	125,895 pt
	1位	76,164,924 pt
10位	28,403,896 pt
	11位	27,094,794 pt
20位	20,441,865 pt
※11/02 18:53 集計時点 BYそくどん


100位	4,578,235 pt
500位	365,212 pt
1200位	98,685 pt
1300位	81,298 pt
1000位	124,491 pt
	1位	76,164,652 pt
10位	27,285,619 pt
	11位	27,094,794 pt
20位	20,441,865 pt
※11/02 18:51 集計時点 BYそくどん


100位	4,578,235 pt
500位	363,158 pt
1200位	96,734 pt
1300位	79,792 pt
1000位	123,681 pt
	1位	76,164,652 pt
10位	27,094,794 pt
	11位	26,668,857 pt
20位	20,441,865 pt
※11/02 18:50 集計時点 BYそくどん


100位	4,481,465 pt
500位	360,491 pt
1200位	96,260 pt
1300位	78,958 pt
1000位	123,355 pt
	1位	76,164,652 pt
10位	26,668,857 pt
	11位	26,514,995 pt
20位	18,497,332 pt
※11/02 18:49 集計時点 BYそくどん


100位	4,475,256 pt
500位	350,410 pt
1200位	93,439 pt
1300位	76,210 pt
1000位	121,618 pt
	1位	76,164,448 pt
10位	26,668,857 pt
	11位	26,314,618 pt
20位	18,497,332 pt
※11/02 18:48 集計時点 BYそくどん


100位	4,444,300 pt
500位	344,447 pt
1200位	88,310 pt
1300位	71,427 pt
1000位	119,978 pt
	1位	76,163,612 pt
10位	26,314,618 pt
	11位	26,220,219 pt
20位	18,497,332 pt
※11/02 18:46 集計時点 BYそくどん


100位	4,323,529 pt
500位	334,696 pt
1200位	86,580 pt
1300位	71,225 pt
1000位	119,040 pt
	1位	76,163,270 pt
10位	26,220,219 pt
	11位	24,332,358 pt
20位	18,497,332 pt
※11/02 18:45 集計時点 BYそくどん


100位	4,238,532 pt
500位	315,302 pt
1200位	82,358 pt
1300位	67,492 pt
1000位	118,227 pt
	1位	76,163,270 pt
10位	25,786,820 pt
	11位	24,332,358 pt
20位	18,497,332 pt
※11/02 18:43 集計時点 BYそくどん


100位	4,070,876 pt
500位	303,411 pt
1200位	78,730 pt
1300位	67,313 pt
1000位	117,380 pt
	1位	76,162,270 pt
10位	25,072,597 pt
	11位	23,979,082 pt
20位	18,497,332 pt
※11/02 18:41 集計時点 BYそくどん


100位	4,070,876 pt
500位	300,242 pt
1200位	76,933 pt
1300位	65,078 pt
1000位	116,435 pt
	1位	76,161,304 pt
10位	24,767,612 pt
	11位	23,979,082 pt
20位	18,497,332 pt
※11/02 18:40 集計時点 BYそくどん


100位	3,843,520 pt
500位	300,242 pt
1200位	76,933 pt
1300位	63,972 pt
1000位	115,817 pt
	1位	76,161,304 pt
10位	24,767,612 pt
	11位	23,979,082 pt
20位	18,287,484 pt
※11/02 18:39 集計時点 BYそくどん


100位	3,787,634 pt
500位	294,662 pt
1200位	74,527 pt
1300位	62,631 pt
1000位	115,499 pt
	1位	76,161,304 pt
10位	24,360,966 pt
	11位	23,979,082 pt
20位	18,112,273 pt
※11/02 18:38 集計時点 BYそくどん


100位	3,736,855 pt
500位	285,461 pt
1200位	72,028 pt
1300位	60,741 pt
1000位	115,479 pt
	1位	76,160,864 pt
10位	23,979,082 pt
	11位	22,263,898 pt
20位	18,112,273 pt
※11/02 18:36 集計時点 BYそくどん


100位	3,653,229 pt
500位	276,675 pt
1200位	70,406 pt
1300位	59,146 pt
1000位	112,286 pt
	1位	76,160,864 pt
10位	21,209,519 pt
	11位	21,205,365 pt
20位	18,112,273 pt
※11/02 18:35 集計時点 BYそくどん


100位	3,618,744 pt
500位	273,379 pt
1200位	68,291 pt
1300位	56,392 pt
1000位	111,582 pt
	1位	76,160,864 pt
10位	21,209,519 pt
	11位	21,205,229 pt
20位	18,112,273 pt
※11/02 18:33 集計時点 BYそくどん


100位	3,524,845 pt
500位	270,871 pt
1200位	66,212 pt
1300位	55,291 pt
1000位	104,700 pt
	1位	76,160,576 pt
10位	21,209,519 pt
	11位	20,894,894 pt
20位	17,919,660 pt
※11/02 18:31 集計時点 BYそくどん


100位	3,442,730 pt
500位	261,003 pt
1200位	63,972 pt
1300位	52,082 pt
1000位	100,121 pt
	1位	76,160,576 pt
10位	21,209,519 pt
	11位	20,518,646 pt
20位	17,256,185 pt
※11/02 18:30 集計時点 BYそくどん


100位	3,442,730 pt
500位	261,003 pt
1200位	63,972 pt
1300位	52,082 pt
1000位	97,809 pt
	1位	76,160,576 pt
10位	21,209,519 pt
	11位	20,518,646 pt
20位	16,924,447 pt
※11/02 18:29 集計時点 BYそくどん


100位	3,429,779 pt
500位	258,940 pt
1200位	62,631 pt
1300位	48,788 pt
1000位	97,809 pt
	1位	75,834,189 pt
10位	21,209,519 pt
	11位	20,518,646 pt
20位	16,924,447 pt
※11/02 18:28 集計時点 BYそくどん


100位	3,281,026 pt
500位	248,914 pt
1200位	59,034 pt
1300位	47,369 pt
1000位	90,997 pt
	1位	75,834,189 pt
10位	20,517,866 pt
	11位	19,677,664 pt
20位	16,000,214 pt
※11/02 18:26 集計時点 BYそくどん


100位	3,150,721 pt
500位	232,884 pt
1200位	54,028 pt
1300位	44,086 pt
1000位	84,285 pt
	1位	75,834,081 pt
10位	19,676,736 pt
	11位	19,398,594 pt
20位	15,744,984 pt
※11/02 18:25 集計時点 BYそくどん


100位	3,078,018 pt
500位	228,981 pt
1200位	51,651 pt
1300位	42,446 pt
1000位	80,496 pt
	1位	75,834,081 pt
10位	19,405,233 pt
	11位	19,394,298 pt
20位	14,533,988 pt
※11/02 18:23 集計時点 BYそくどん


100位	3,001,574 pt
500位	214,193 pt
1200位	49,273 pt
1300位	41,266 pt
1000位	77,400 pt
	1位	75,833,607 pt
10位	19,385,209 pt
	11位	18,756,634 pt
20位	14,533,644 pt
※11/02 18:21 集計時点 BYそくどん


100位	2,966,354 pt
500位	209,424 pt
1200位	48,220 pt
1300位	39,220 pt
1000位	73,435 pt
	1位	75,833,607 pt
10位	19,385,209 pt
	11位	18,748,194 pt
20位	13,657,307 pt
※11/02 18:20 集計時点 BYそくどん


100位	2,966,354 pt
500位	209,424 pt
1200位	47,308 pt
1300位	39,220 pt
1000位	72,306 pt
	1位	75,833,355 pt
10位	19,347,017 pt
	11位	18,745,018 pt
20位	13,657,307 pt
※11/02 18:19 集計時点 BYそくどん


100位	2,920,588 pt
500位	197,514 pt
1200位	46,024 pt
1300位	38,438 pt
1000位	72,306 pt
	1位	75,833,355 pt
10位	19,346,021 pt
	11位	18,745,018 pt
20位	13,653,507 pt
※11/02 18:18 集計時点 BYそくどん


100位	2,749,100 pt
500位	183,792 pt
1200位	43,673 pt
1300位	37,092 pt
1000位	68,359 pt
	1位	70,521,321 pt
10位	18,851,238 pt
	11位	18,156,012 pt
20位	13,212,804 pt
※11/02 18:16 集計時点 BYそくどん


100位	2,585,415 pt
500位	170,720 pt
1200位	41,206 pt
1300位	35,486 pt
1000位	64,208 pt
	1位	70,521,321 pt
10位	18,851,238 pt
	11位	18,100,471 pt
20位	12,006,505 pt
※11/02 18:15 集計時点 BYそくどん


100位	2,527,937 pt
500位	158,275 pt
1200位	38,557 pt
1300位	34,439 pt
1000位	61,636 pt
	1位	70,521,021 pt
10位	18,100,471 pt
	11位	16,220,920 pt
20位	11,139,742 pt
※11/02 18:13 集計時点 BYそくどん


100位	2,337,388 pt
500位	150,873 pt
1200位	37,821 pt
1300位	32,482 pt
1000位	57,132 pt
	1位	70,520,491 pt
10位	16,636,092 pt
	11位	16,220,144 pt
20位	10,272,326 pt
※11/02 18:11 集計時点 BYそくどん


100位	2,337,388 pt
500位	147,819 pt
1200位	36,638 pt
1300位	31,724 pt
1000位	53,567 pt
	1位	69,717,901 pt
10位	16,219,318 pt
	11位	16,121,039 pt
20位	10,272,326 pt
※11/02 18:10 集計時点 BYそくどん


100位	2,317,067 pt
500位	145,264 pt
1200位	36,638 pt
1300位	30,546 pt
1000位	52,706 pt
	1位	69,717,901 pt
10位	16,219,318 pt
	11位	16,087,401 pt
20位	10,270,106 pt
※11/02 18:09 集計時点 BYそくどん


100位	2,244,731 pt
500位	145,264 pt
1200位	35,493 pt
1300位	28,304 pt
1000位	52,706 pt
	1位	65,725,973 pt
10位	16,218,442 pt
	11位	16,087,401 pt
20位	10,270,106 pt
※11/02 18:08 集計時点 BYそくどん


100位	2,181,797 pt
500位	140,280 pt
1200位	32,482 pt
1300位	27,359 pt
1000位	47,369 pt
	1位	65,024,827 pt
10位	16,217,652 pt
	11位	15,269,200 pt
20位	10,039,533 pt
※11/02 18:06 集計時点 BYそくどん


100位	2,154,957 pt
500位	135,777 pt
1200位	30,607 pt
1300位	25,743 pt
1000位	44,139 pt
	1位	65,024,827 pt
10位	16,216,812 pt
	11位	15,098,926 pt
20位	10,038,689 pt
※11/02 18:05 集計時点 BYそくどん


100位	2,142,639 pt
500位	133,730 pt
1200位	28,659 pt
1300位	24,334 pt
1000位	43,062 pt
	1位	62,432,094 pt
10位	16,200,352 pt
	11位	14,296,261 pt
20位	10,037,251 pt
※11/02 18:03 集計時点 BYそくどん


100位	2,039,843 pt
500位	130,653 pt
